,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
589,1557,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,10,1,-1,0,1,11,1,1,0,1,7,3,0.4242640687,0.6818939352,0.4129164564,2.2360679775,0.2,0.7,0.5,2,1,9,2,10,4,11,7,2,6,5,0,1,0,0,0,0
590,1559,0,5,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.8968349995999999,0.3964845520000001,2.8284271247,0.9,0.3,0.3,3,1,7,3,10,1,7,5,0,5,9,0,0,1,1,0,0
591,1563,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.7673004627,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.4896237381,0.3307567082,1.0,0.3,0.3,0.5,2,1,5,0,12,1,9,7,0,7,8,0,0,0,0,0,0
592,1564,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.7,0.9027735043,11,1,-1,2,-1,11,0,1,2,1,14,0,0.3741657387,0.700899658,0.4302324953,3.1622776602,0.7,0.0,0.6,2,2,7,4,12,0,12,3,2,4,6,0,0,0,0,0,1
593,1571,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.0,0.3774917218,7,1,-1,0,-1,7,1,1,2,1,104,2,0.4472135955,0.8033504222,0.4254409477,2.8284271247,0.8,0.0,0.2,1,0,7,4,9,1,7,8,2,2,7,0,1,0,1,0,0
594,1572,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.8,0.2,0.5744562647,7,1,0,0,0,1,1,1,3,1,85,3,0.3741657387,0.6896819245,0.3435112807,2.6457513111,0.1,0.9,0.5,1,3,10,2,9,3,6,7,2,4,7,0,1,1,0,0,1
595,1574,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.1,0.4015594601,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.5901568639,0.3687817783,2.6457513111,0.4,0.4,0.7,2,2,8,6,12,2,10,9,4,1,4,0,0,1,1,0,0
596,1575,0,2,1,5,1,4,0,1,0,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1.0,10,1,-1,0,1,0,1,1,0,1,43,3,0.4,0.6953356999,0.3663331817,3.0,0.0,0.8,0.2,2,3,9,3,11,2,6,8,1,2,10,0,1,0,0,0,0
597,1578,0,2,4,9,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.6,0.3,0.8355387484000001,11,1,-1,0,-1,1,1,1,2,1,80,3,0.316227766,0.7713530561,-1.0,3.6055512755,0.8,0.9,0.6,1,0,6,3,10,2,12,6,0,2,7,0,0,0,0,0,0
598,1582,0,1,1,7,0,6,1,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,-1.0,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6146792485,0.3583294573,3.0,0.6,0.6,0.4,1,3,10,5,10,4,7,4,1,6,3,1,1,0,0,0,0
599,1583,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.8,1.2619429464,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.6836037226,0.34727510710000004,3.6055512755,0.8,0.1,0.2,0,0,7,1,9,4,8,9,2,1,7,1,0,1,0,1,0
600,1585,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.7,1.0,1.3,9,1,1,0,0,10,1,1,2,1,28,3,0.3741657387,0.8597670499,0.3248076354,3.7416573868,0.3,0.5,0.6,4,1,7,2,9,4,11,10,1,1,3,0,0,0,1,0,0
601,1588,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.0,0.6194755847,11,1,0,0,1,0,1,1,2,1,32,1,0.3160696126,0.6345428497,0.2952964612,3.1622776602,0.7,0.7,0.7,2,3,9,1,8,1,9,5,4,7,7,0,1,1,0,0,0
602,1589,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1.0,7,1,-1,0,-1,0,1,1,0,1,54,3,0.4,0.9142128439,0.3826225294,3.4641016151,0.9,0.1,0.9,2,3,7,3,8,4,9,4,1,2,10,0,1,1,0,0,0
603,1592,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.3,0.6294839156,11,1,-1,0,-1,0,1,1,1,1,34,2,0.4,0.8667169937,0.3780211634,3.3166247904,0.9,0.5,0.8,1,2,9,3,9,2,13,2,2,2,10,0,1,0,0,1,0
604,1593,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.4,0.2,-1.0,5,1,1,9,0,14,0,1,2,1,104,2,0.4898979486,1.3195056049,-1.0,3.3166247904,0.1,0.2,0.4,2,3,8,2,10,1,11,7,0,2,10,0,1,0,1,0,0
605,1597,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0.1,0.1,-1.0,8,1,-1,0,0,1,1,0,0,1,64,3,0.316227766,0.7646300353000001,0.3619392214,3.6055512755,0.1,0.7,0.8,3,2,7,3,12,2,11,8,0,4,7,1,1,1,0,1,0
606,1598,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.3,0.8299096336,7,0,1,0,0,11,1,0,2,1,104,3,0.4,1.0620812252,0.33911649920000003,3.6055512755,0.7,0.2,0.7,4,2,9,4,8,1,4,5,1,1,12,0,0,1,1,0,0
607,1599,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.8,0.5,0.7373940602,7,0,1,0,1,11,1,1,0,1,30,3,0.4472135955,0.9801121541,0.3748332963,3.4641016151,0.5,0.8,0.6,3,1,9,4,8,3,7,5,2,7,7,0,0,1,1,1,0
608,1600,0,2,1,7,1,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.3,1.8761663039,11,0,1,9,1,15,-1,1,2,1,58,3,0.5477225575,1.7950517385,0.4358898944,3.4641016151,0.5,0.2,0.8,3,2,8,2,8,3,6,6,1,6,6,0,0,1,0,1,0
609,1602,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,0.0,-1.0,11,1,1,0,1,0,-1,0,2,1,87,3,0.316227766,0.8087844159,0.2944486373,3.7416573868,0.1,0.4,0.1,1,3,9,1,9,2,14,8,0,3,6,1,1,1,0,1,0
610,1603,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.2,0.514781507,6,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.7176062135,0.3615245497,3.3166247904,0.5,0.4,0.9,2,1,9,4,7,0,9,4,1,2,3,1,1,1,0,0,1
611,1604,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.2,0.7305819598000001,11,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.6684755075,0.3016620626,3.3166247904,0.2,0.9,0.4,3,0,8,0,9,1,8,10,1,2,5,0,1,0,0,0,1
612,1606,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.3,-1.0,4,1,-1,2,1,1,1,1,0,1,1,0,0.4242640687,0.966987099,0.4189272013000001,3.4641016151,0.5,0.8,0.4,2,2,8,2,9,2,9,13,1,0,13,0,0,0,0,0,1
613,1609,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.9,0.3,0.679613861,7,1,-1,0,-1,1,1,1,3,1,74,3,0.3974921383,0.4209149813000001,0.3701351105,0.0,0.9,0.0,0.5,2,2,7,3,11,1,10,7,1,3,7,0,1,1,0,0,0
614,1613,0,5,1,6,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.9807522623,11,1,-1,0,-1,0,1,1,2,1,86,3,0.399374511,0.7169436968999999,0.4062019202,2.2360679775,0.1,0.0,0.1,3,1,7,4,9,2,11,4,3,4,5,0,0,1,1,0,0
615,1614,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.6,0.8,1.1079259903,4,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6927755889,0.3615245497,3.3166247904,0.1,0.0,0.2,3,2,9,1,8,3,9,6,1,2,7,0,1,1,0,0,0
616,1615,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.3,0.5645794895,11,1,0,2,1,14,1,1,3,1,104,0,0.4,0.5749595746,0.3224903099,1.4142135624,0.5,0.2,0.5,2,1,8,2,7,1,9,7,2,3,10,0,1,1,1,1,0
617,1619,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.7119515433,7,1,-1,0,-1,1,1,1,2,1,64,3,0.3160696126,0.5299306052,0.3640054945,1.7320508076,0.9,0.8,0.9,2,2,10,3,7,1,9,3,1,2,4,0,0,1,0,1,0
618,1622,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.1,0.1,-1.0,7,1,0,0,1,11,1,1,2,1,104,0,0.4,0.3399683991,0.30331501780000003,0.0,0.4,0.7,0.3,1,2,9,3,12,4,5,8,1,4,7,0,0,0,0,1,0
619,1627,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.0,0.8321658489,7,1,-1,0,-1,6,1,1,2,1,26,3,0.3687817783,0.5677270908,0.3456877203,2.2360679775,0.3,0.3,0.0,5,1,9,3,9,3,2,6,1,2,4,0,1,0,0,0,0
620,1629,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7,1.2,1.0656570743,9,0,1,9,0,13,-1,0,2,1,104,3,0.5656854249000001,2.0503728748,0.465295605,3.7416573868,0.2,0.6,0.7,1,3,7,1,8,3,6,3,2,4,3,0,1,1,0,0,0
621,1631,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.5,0.3,0.7574628704,11,1,-1,0,-1,1,1,0,2,1,80,3,0.316227766,0.7842588753,-1.0,3.6055512755,0.9,0.1,0.5,4,2,9,3,7,2,8,8,2,3,8,0,0,0,0,1,0
622,1634,0,6,1,3,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,1.0,1.3074306865,6,1,-1,9,1,9,1,0,0,1,104,2,0.4472135955,1.4488524955000002,0.4449719092,3.6055512755,0.3,0.5,0.2,3,0,7,3,9,3,11,1,2,3,4,0,0,1,0,0,1
623,1636,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.2,0.2,-1.0,4,1,-1,0,0,1,1,0,0,1,80,2,0.316227766,0.8115375418,-1.0,3.7416573868,0.7,0.4,0.6,2,4,7,3,10,2,6,9,1,2,7,0,1,1,1,0,0
624,1641,0,0,1,6,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.5787918450999999,7,1,-1,0,-1,0,1,1,2,1,39,1,0.3160696126,0.6400703732,0.3744329045000001,2.8284271247,0.6,0.9,0.9,2,2,9,7,10,3,14,6,1,1,13,0,1,0,0,0,0
625,1642,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,11,1,1,2,1,104,2,0.4469899328,0.6778673412,0.4110960958,2.2360679775,0.1,0.6,0.0,2,1,6,1,7,2,12,2,0,5,13,0,1,0,1,0,0
626,1646,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,1.2,1.3047988351,10,1,-1,0,0,11,1,0,0,1,69,2,0.4242640687,1.196775972,-1.0,3.7416573868,0.3,0.0,0.8,0,3,6,7,9,2,6,4,3,2,10,0,1,1,1,0,0
627,1648,0,2,1,6,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.7,0.5,0.6722164829999999,11,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.7000737859999999,0.3814446225,3.1622776602,0.9,0.3,0.4,3,2,6,2,11,2,8,4,3,2,16,0,1,1,1,0,0
628,1650,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.8,1.0,1.2036403117,11,1,-1,8,-1,11,1,1,2,1,24,2,0.4898979486,0.9397720402,0.4949747468,3.1622776602,0.1,0.9,0.3,2,2,5,5,8,1,11,7,1,4,10,0,1,0,1,1,0
629,1653,0,1,1,10,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.7,0.496235831,7,0,-1,0,-1,1,1,1,2,1,104,2,0.4242640687,1.0184962988,0.4141255848,3.6055512755,0.3,0.4,0.6,3,2,8,2,10,1,11,1,0,4,11,0,1,1,0,0,0
630,1657,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.3,0.6950719387000001,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.7808662281000001,0.3708099244,3.4641016151,0.1,0.5,0.2,2,4,8,1,6,3,4,5,2,1,10,0,1,0,1,1,0
631,1659,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.6456585785,7,1,-1,0,-1,11,1,0,2,1,76,3,0.316227766,0.8398642156999999,0.3794733192,3.6055512755,0.2,0.0,0.9,2,3,6,3,11,3,11,3,0,4,10,1,1,1,0,0,0
632,1666,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,1.0828203914,7,1,1,0,0,1,1,0,0,1,80,3,0.316227766,0.8024111392000001,-1.0,3.7416573868,0.0,0.2,0.2,1,3,10,3,10,3,12,4,1,2,6,0,1,0,0,0,0
633,1667,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.5,0.8554969316,11,0,-1,0,-1,15,1,0,2,1,5,2,0.4472135955,1.2307694294,0.4,3.7416573868,0.2,0.9,0.3,1,1,8,2,10,3,6,8,1,2,9,0,1,1,1,0,0
634,1670,0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.3,0.1,-1.0,11,1,-1,0,-1,14,1,1,2,1,104,1,0.3160696126,0.5429297627,0.3556683849,2.4494897428,0.5,0.3,0.1,3,3,7,4,9,3,8,7,3,7,13,1,0,1,0,0,0
635,1671,0,5,1,6,1,3,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.3,0.7802243267,6,1,-1,0,-1,1,1,1,2,1,51,2,0.3741657387,0.8252597888,0.4017461885,3.6055512755,0.9,0.6,0.9,3,1,9,2,9,1,5,6,1,2,11,0,1,0,1,1,0
636,1672,0,5,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.5,0.909326674,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6357952007,0.3619392214,3.0,0.2,0.1,0.8,1,1,6,2,10,3,8,4,2,1,6,0,1,1,0,1,1
637,1678,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.0,-1.0,11,1,-1,0,-1,6,1,1,2,1,104,3,0.4,0.6656414293,0.4024922359000001,2.8284271247,0.1,0.4,0.7,3,2,8,3,9,3,10,8,4,2,7,0,1,1,1,0,0
638,1680,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.6,0.4,0.7365459931,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7495315341,0.3887158345,3.4641016151,0.2,0.7,0.0,2,2,7,5,11,3,10,7,1,2,7,0,0,1,0,0,0
639,1681,0,5,1,5,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.6,1.1341296222,7,0,0,8,0,9,1,1,2,1,13,3,0.4472135955,0.9031510495,0.3991240409,2.6457513111,0.2,0.9,0.4,3,2,9,3,10,0,6,5,0,4,9,0,0,1,0,0,0
640,1684,1,1,1,9,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.9,0.2,0.5545268253,5,1,0,2,0,1,0,1,3,1,104,0,0.3605551275,0.6867398126,0.316227766,3.1622776602,0.7,0.9,0.9,3,0,7,2,11,2,14,3,3,1,7,0,0,1,1,0,0
641,1686,0,2,1,7,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.6,0.3,0.6768493185,10,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.6254750260999999,0.3687817783,3.1622776602,0.9,0.8,0.4,1,2,9,5,7,1,6,6,1,3,7,0,0,0,0,1,0
642,1688,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.6,0.5,0.8015609771,9,1,0,0,1,11,0,1,2,1,99,2,0.3155946768,0.5335829306000001,0.305777697,1.4142135624,0.1,0.1,0.8,5,1,9,2,11,6,3,7,1,2,7,0,0,0,0,0,0
643,1691,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.9,0.4,0.7814249804000001,7,1,0,0,1,14,1,1,1,1,29,3,0.4472135955,0.9587784928,0.3660601044,3.4641016151,0.8,0.7,0.1,0,2,9,3,10,3,5,2,5,4,12,0,0,1,0,0,0
644,1692,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.9,0.5,0.5728219619,11,1,-1,0,-1,6,1,1,2,1,77,2,0.3741657387,0.7731950456000001,-1.0,3.4641016151,0.5,0.4,0.5,1,3,9,1,7,3,7,2,0,5,10,0,1,1,0,0,0
645,1693,0,1,3,8,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,1.0,1.2730377056,9,1,1,0,0,11,1,1,2,1,44,3,0.4472135955,0.7843774179999999,0.33911649920000003,3.1622776602,0.3,0.2,0.9,3,3,6,3,9,3,12,11,3,2,7,0,1,1,0,1,0
646,1695,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.4,-1.0,7,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.794414905,0.3849675311,3.3166247904,0.6,0.1,0.8,4,3,9,3,9,3,17,6,0,0,6,0,1,1,0,1,0
647,1698,1,4,3,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.9,0.3,0.6466258578,4,1,-1,0,1,6,1,1,0,1,27,1,0.3741657387,0.720264529,0.3907684737,3.3166247904,0.6,0.5,0.3,1,4,7,3,11,3,8,3,4,2,6,1,1,1,0,0,0
648,1703,0,2,2,6,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.8,0.9161741101,7,1,-1,1,-1,14,1,1,0,1,104,2,0.4,0.8988284386,0.3920459157,3.3166247904,0.8,0.8,0.1,4,1,9,3,10,3,6,6,1,0,4,0,1,1,1,1,0
649,1706,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.4227883631,7,1,-1,0,-1,11,1,1,2,1,57,2,0.3741657387,0.6980640289,0.3924283374,3.0,0.6,0.0,0.2,4,3,10,4,8,3,7,3,3,2,5,0,0,1,1,1,0
650,1707,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.4,0.0,1.0155048006,7,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.7256373659,0.3814446225,3.3166247904,0.1,0.1,0.2,2,2,8,4,9,2,12,5,3,3,12,0,0,1,0,0,0
651,1709,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,0.7,1.2384466077,6,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.6122880811,0.34727510710000004,3.0,0.9,0.7,0.1,4,2,10,4,11,3,7,6,1,4,6,0,1,0,0,0,0
652,1711,0,1,1,5,0,6,1,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.5315072906,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5177629886,0.3734969879,0.0,0.3,0.3,0.7,2,3,7,2,8,1,11,10,2,6,3,1,0,1,0,0,1
653,1713,0,5,1,6,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.7,1.1266654339,11,0,-1,0,-1,0,1,1,2,1,23,3,0.4,0.91503737,0.3974921383,3.3166247904,0.9,0.3,0.8,3,3,6,2,11,3,9,5,3,2,15,0,1,1,0,0,1
654,1714,0,1,1,7,0,4,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.5385164807,7,1,-1,0,-1,1,1,1,2,1,40,2,0.3741657387,0.7827821751999999,0.3814446225,3.6055512755,0.8,0.6,0.7,2,4,9,1,10,4,7,5,1,1,4,1,0,0,1,0,0
655,1715,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.7,0.4,0.7399324293,10,1,-1,6,-1,14,1,1,2,1,104,0,0.475394573,0.8030417381,0.5059644256,2.8284271247,0.3,0.8,0.5,2,1,9,2,7,3,5,6,0,5,13,0,1,1,0,1,0
656,1716,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.8,0.8,1.0547511555,10,1,-1,0,1,0,1,1,0,1,46,3,0.4,0.7061418863,0.3663331817,3.0,0.4,0.5,0.5,2,3,8,6,7,2,7,7,1,2,4,1,0,0,1,0,0
657,1717,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.5,0.3,0.8958236434,11,1,0,0,0,14,1,1,2,1,60,1,0.316227766,0.6216646540999999,0.3070830507,3.1622776602,0.2,0.7,0.6,3,2,9,3,9,2,11,3,2,2,6,0,1,1,1,1,0
658,1718,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.9,1.1404494728,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.6920146656999999,0.3887158345,3.0,0.4,0.9,0.7,4,1,9,2,8,2,7,5,1,8,9,0,0,0,0,0,0
659,1721,0,0,2,1,0,-1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.0,1.3555441712,1,1,0,0,1,14,-1,1,2,1,60,1,0.316227766,0.633663101,0.3070830507,3.3166247904,0.7,0.7,0.2,3,2,8,6,10,2,9,6,1,1,7,0,1,1,0,0,0
660,1729,0,4,1,7,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.1,0.0,-1.0,7,0,1,9,1,10,-1,0,2,1,104,3,0.4472135955,1.5140526318,0.3908964057,3.6055512755,0.2,0.4,0.5,2,3,9,3,10,2,6,7,1,3,4,0,1,1,0,0,0
661,1730,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,1.2116620816,7,1,1,0,0,6,1,1,2,1,77,2,0.3741657387,0.7997416937999999,0.3420526275,3.6055512755,0.9,0.9,0.6,2,3,9,3,9,1,10,2,2,2,8,0,1,1,0,1,0
662,1731,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.3,0.3,-1.0,9,0,1,0,1,15,1,1,0,1,5,2,0.4242640687,1.0946432303,0.32557641190000003,3.6055512755,0.9,0.7,0.9,4,2,7,2,8,3,7,3,1,3,7,0,1,0,0,0,1
663,1736,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.7,0.6,0.4153311931000001,7,1,1,0,0,11,1,0,2,1,103,3,0.316227766,0.7760623218000001,0.2887905816,3.7416573868,0.8,0.2,0.0,3,0,7,3,8,1,11,5,1,1,13,0,1,1,0,1,0
664,1737,0,6,2,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.7,0.7395099729000001,5,1,1,0,0,11,1,1,2,1,103,1,0.316227766,0.6103370902,0.2887905816,3.0,0.9,0.9,0.7,3,1,9,2,12,2,11,6,2,2,7,0,1,1,0,1,1
665,1738,0,6,1,5,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.4,0.5232112384000001,6,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.6772574739,0.3943348831,3.3166247904,0.6,0.8,0.6,4,2,9,2,7,2,4,6,1,3,9,0,1,0,0,0,0
666,1745,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.7,0.4,0.7031180555,6,0,-1,0,0,10,1,1,0,1,28,3,0.3741657387,0.8828836112999999,0.3820994635,3.3166247904,0.9,0.0,0.7,0,1,8,1,9,3,11,5,3,3,8,0,1,1,0,1,0
667,1747,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.8,1.3,1.539683409,11,1,-1,0,-1,15,1,1,2,1,97,3,0.3605551275,0.8174870787999999,-1.0,3.6055512755,0.1,0.5,0.0,2,2,9,5,11,5,9,5,1,3,8,0,1,0,0,1,0
668,1748,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.5,0.5012484414,11,1,-1,0,-1,11,1,0,2,1,17,2,0.4242640687,1.0162552796,-1.0,3.6055512755,0.3,0.6,0.5,1,1,10,5,9,1,5,2,3,4,8,0,1,1,1,1,0
669,1749,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.4,0.3,0.6609652033,4,1,-1,0,1,11,1,1,0,1,104,1,0.4469899328,0.4725086907,0.3867815921,0.0,0.6,0.1,0.8,3,1,7,2,11,0,6,8,2,3,8,0,0,1,0,0,0
670,1751,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.9,0.2,0.5214163404,11,1,-1,0,-1,4,1,1,0,1,48,1,0.316227766,0.7160353424,0.3710795063,3.6055512755,0.7,0.3,0.3,2,2,7,2,7,2,1,5,2,3,4,0,1,1,0,0,1
671,1752,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.1,0.3,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6751798045999999,0.3615245497,3.0,0.1,0.0,0.5,4,1,9,3,9,1,11,4,3,2,1,0,0,1,0,0,0
672,1754,0,7,1,7,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.8,1.2,1.3930631716,4,1,-1,9,1,16,1,1,0,1,104,3,0.4472135955,0.9684165315,0.4626013402,3.1622776602,0.0,0.1,0.4,1,2,8,3,9,2,11,4,0,5,6,0,1,1,0,0,0
673,1756,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.3,0.7889866918999999,7,1,-1,0,-1,6,1,1,0,1,104,3,0.3741657387,0.7449554870999999,0.393192065,3.3166247904,0.7,0.7,0.9,1,2,8,3,11,2,11,6,2,5,6,0,1,1,0,0,0
674,1757,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.5,1.1146748405,8,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.5078719172,0.366469644,2.0,0.0,0.6,0.8,4,1,8,1,7,3,6,8,0,4,7,0,1,1,0,0,1
